timestamp,expected_power_kw
2026-01-23T03:01:25+07:00,0.00
2026-01-23T03:01:26+07:00,0.00
2026-01-23T03:01:27+07:00,0.00
2026-01-23T03:01:28+07:00,0.00
2026-01-23T03:01:29+07:00,0.00
2026-01-23T03:01:30+07:00,0.00
2026-01-23T03:01:31+07:00,0.00
2026-01-23T03:01:32+07:00,0.00
2026-01-23T03:01:33+07:00,0.00
2026-01-23T03:01:34+07:00,0.00
2026-01-23T03:01:35+07:00,0.00
2026-01-23T03:01:36+07:00,0.00
2026-01-23T03:01:37+07:00,0.00
2026-01-23T03:01:38+07:00,0.00
2026-01-23T03:01:39+07:00,0.00
2026-01-23T03:01:40+07:00,0.00
2026-01-23T03:01:41+07:00,0.00
2026-01-23T03:01:42+07:00,0.00
2026-01-23T03:01:43+07:00,0.00
2026-01-23T03:01:44+07:00,0.00
2026-01-23T03:01:45+07:00,0.00
2026-01-23T03:01:46+07:00,0.00
2026-01-23T03:01:47+07:00,0.00
2026-01-23T03:01:48+07:00,0.00
2026-01-23T03:01:49+07:00,0.00
2026-01-23T03:01:50+07:00,0.00
2026-01-23T03:01:51+07:00,0.00
2026-01-23T03:01:52+07:00,0.00
2026-01-23T03:01:53+07:00,0.00
2026-01-23T03:01:54+07:00,0.00
2026-01-23T03:01:55+07:00,0.00
2026-01-23T03:01:56+07:00,0.00
2026-01-23T03:01:57+07:00,0.00
2026-01-23T03:01:58+07:00,0.00
2026-01-23T03:01:59+07:00,0.00
2026-01-23T03:02:00+07:00,0.00
2026-01-23T03:02:01+07:00,0.00
2026-01-23T03:02:02+07:00,0.00
2026-01-23T03:02:03+07:00,0.00
2026-01-23T03:02:04+07:00,0.00
2026-01-23T03:02:05+07:00,0.00
2026-01-23T03:02:06+07:00,0.00
2026-01-23T03:02:07+07:00,0.00
2026-01-23T03:02:08+07:00,0.00
2026-01-23T03:02:09+07:00,0.00
2026-01-23T03:02:10+07:00,0.00
2026-01-23T03:02:11+07:00,0.00
2026-01-23T03:02:12+07:00,0.00
2026-01-23T03:02:13+07:00,0.00
2026-01-23T03:02:14+07:00,0.00
2026-01-23T03:02:15+07:00,0.00
2026-01-23T03:02:16+07:00,0.00
2026-01-23T03:02:17+07:00,0.00
2026-01-23T03:02:18+07:00,0.00
2026-01-23T03:02:19+07:00,0.00
2026-01-23T03:02:20+07:00,0.00
2026-01-23T03:02:21+07:00,0.00
2026-01-23T03:02:22+07:00,0.00
2026-01-23T03:02:23+07:00,0.00
2026-01-23T03:02:24+07:00,0.00
2026-01-23T03:02:25+07:00,0.00
2026-01-23T03:02:26+07:00,0.00
2026-01-23T03:02:27+07:00,0.00
2026-01-23T03:02:28+07:00,0.00
2026-01-23T03:02:29+07:00,0.00
2026-01-23T03:02:30+07:00,0.00
2026-01-23T03:02:31+07:00,0.00
2026-01-23T03:02:32+07:00,0.00
2026-01-23T03:02:33+07:00,0.00
2026-01-23T03:02:34+07:00,0.00
2026-01-23T03:02:35+07:00,0.00
2026-01-23T03:02:36+07:00,0.00
2026-01-23T03:02:37+07:00,0.00
2026-01-23T03:02:38+07:00,0.00
2026-01-23T03:02:39+07:00,0.00
2026-01-23T03:02:40+07:00,0.00
2026-01-23T03:02:41+07:00,0.00
2026-01-23T03:02:42+07:00,0.00
2026-01-23T03:02:43+07:00,0.00
2026-01-23T03:02:44+07:00,0.00
2026-01-23T03:02:45+07:00,0.00
2026-01-23T03:02:46+07:00,0.00
2026-01-23T03:02:47+07:00,0.00
2026-01-23T03:02:48+07:00,0.00
2026-01-23T03:02:49+07:00,0.00
2026-01-23T03:02:50+07:00,0.00
2026-01-23T03:02:51+07:00,0.00
2026-01-23T03:02:52+07:00,0.00
2026-01-23T03:02:53+07:00,0.00
2026-01-23T03:02:54+07:00,0.00
2026-01-23T03:02:55+07:00,0.00
2026-01-23T03:02:56+07:00,0.00
2026-01-23T03:02:57+07:00,0.00
2026-01-23T03:02:58+07:00,0.00
2026-01-23T03:02:59+07:00,0.00
2026-01-23T03:03:00+07:00,0.00
2026-01-23T03:03:01+07:00,0.00
2026-01-23T03:03:02+07:00,0.00
2026-01-23T03:03:03+07:00,0.00
2026-01-23T03:03:04+07:00,0.00
2026-01-23T03:03:05+07:00,0.00
2026-01-23T03:03:06+07:00,0.00
2026-01-23T03:03:07+07:00,0.00
2026-01-23T03:03:08+07:00,0.00
2026-01-23T03:03:09+07:00,0.00
2026-01-23T03:03:10+07:00,0.00
2026-01-23T03:03:11+07:00,0.00
2026-01-23T03:03:12+07:00,0.00
2026-01-23T03:03:13+07:00,0.00
2026-01-23T03:03:14+07:00,0.00
2026-01-23T03:03:15+07:00,0.00
2026-01-23T03:03:16+07:00,0.00
2026-01-23T03:03:17+07:00,0.00
2026-01-23T03:03:18+07:00,0.00
2026-01-23T03:03:19+07:00,0.00
2026-01-23T03:03:20+07:00,0.00
2026-01-23T03:03:21+07:00,0.00
2026-01-23T03:03:22+07:00,0.00
2026-01-23T03:03:23+07:00,0.00
2026-01-23T03:03:24+07:00,0.00
2026-01-23T03:03:25+07:00,0.00
2026-01-23T03:03:26+07:00,0.00
2026-01-23T03:03:27+07:00,0.00
2026-01-23T03:03:28+07:00,0.00
2026-01-23T03:03:29+07:00,0.00
2026-01-23T03:03:30+07:00,0.00
2026-01-23T03:03:31+07:00,0.00
2026-01-23T03:03:32+07:00,0.00
2026-01-23T03:03:33+07:00,0.00
2026-01-23T03:03:34+07:00,0.00
2026-01-23T03:03:35+07:00,0.00
2026-01-23T03:03:36+07:00,0.00
2026-01-23T03:03:37+07:00,0.00
2026-01-23T03:03:38+07:00,0.00
2026-01-23T03:03:39+07:00,0.00
2026-01-23T03:03:40+07:00,0.00
2026-01-23T03:03:41+07:00,0.00
2026-01-23T03:03:42+07:00,0.00
2026-01-23T03:03:43+07:00,0.00
2026-01-23T03:03:44+07:00,0.00
2026-01-23T03:03:45+07:00,0.00
2026-01-23T03:03:46+07:00,0.00
2026-01-23T03:03:47+07:00,0.00
2026-01-23T03:03:48+07:00,0.00
2026-01-23T03:03:49+07:00,0.00
2026-01-23T03:03:50+07:00,0.00
2026-01-23T03:03:51+07:00,0.00
2026-01-23T03:03:52+07:00,0.00
2026-01-23T03:03:53+07:00,0.00
2026-01-23T03:03:54+07:00,0.00
2026-01-23T03:03:55+07:00,0.00
2026-01-23T03:03:56+07:00,0.00
2026-01-23T03:03:57+07:00,0.00
2026-01-23T03:03:58+07:00,0.00
2026-01-23T03:03:59+07:00,0.00
2026-01-23T03:04:00+07:00,0.00
2026-01-23T03:04:01+07:00,0.00
2026-01-23T03:04:02+07:00,0.00
2026-01-23T03:04:03+07:00,0.00
2026-01-23T03:04:04+07:00,0.00
2026-01-23T03:04:05+07:00,0.00
2026-01-23T03:04:06+07:00,0.00
2026-01-23T03:04:07+07:00,0.00
2026-01-23T03:04:08+07:00,0.00
2026-01-23T03:04:09+07:00,0.00
2026-01-23T03:04:10+07:00,0.00
2026-01-23T03:04:11+07:00,0.00
2026-01-23T03:04:12+07:00,0.00
2026-01-23T03:04:13+07:00,0.00
2026-01-23T03:04:14+07:00,0.00
2026-01-23T03:04:15+07:00,0.00
2026-01-23T03:04:16+07:00,0.00
2026-01-23T03:04:17+07:00,0.00
2026-01-23T03:04:18+07:00,0.00
2026-01-23T03:04:19+07:00,0.00
2026-01-23T03:04:20+07:00,0.00
2026-01-23T03:04:21+07:00,0.00
2026-01-23T03:04:22+07:00,0.00
2026-01-23T03:04:23+07:00,0.00
2026-01-23T03:04:24+07:00,0.00
2026-01-23T03:04:25+07:00,0.00
2026-01-23T03:04:26+07:00,0.00
2026-01-23T03:04:27+07:00,0.00
2026-01-23T03:04:28+07:00,0.00
2026-01-23T03:04:29+07:00,0.00
2026-01-23T03:04:30+07:00,0.00
2026-01-23T03:04:31+07:00,0.00
2026-01-23T03:04:32+07:00,0.00
2026-01-23T03:04:33+07:00,0.00
2026-01-23T03:04:34+07:00,0.00
2026-01-23T03:04:35+07:00,0.00
2026-01-23T03:04:36+07:00,0.00
2026-01-23T03:04:37+07:00,0.00
2026-01-23T03:04:38+07:00,0.00
2026-01-23T03:04:39+07:00,0.00
2026-01-23T03:04:40+07:00,0.00
2026-01-23T03:04:41+07:00,0.00
2026-01-23T03:04:42+07:00,0.00
2026-01-23T03:04:43+07:00,0.00
2026-01-23T03:04:44+07:00,0.00
2026-01-23T03:04:45+07:00,0.00
2026-01-23T03:04:46+07:00,0.00
2026-01-23T03:04:47+07:00,0.00
2026-01-23T03:04:48+07:00,0.00
2026-01-23T03:04:49+07:00,0.00
2026-01-23T03:04:50+07:00,0.00
2026-01-23T03:04:51+07:00,0.00
2026-01-23T03:04:52+07:00,0.00
2026-01-23T03:04:53+07:00,0.00
2026-01-23T03:04:54+07:00,0.00
2026-01-23T03:04:55+07:00,0.00
2026-01-23T03:04:56+07:00,0.00
2026-01-23T03:04:57+07:00,0.00
2026-01-23T03:04:58+07:00,0.00
2026-01-23T03:04:59+07:00,0.00
2026-01-23T03:05:00+07:00,0.00
2026-01-23T03:05:01+07:00,0.00
2026-01-23T03:05:02+07:00,0.00
2026-01-23T03:05:03+07:00,0.00
2026-01-23T03:05:04+07:00,0.00
2026-01-23T03:05:05+07:00,0.00
2026-01-23T03:05:06+07:00,0.00
2026-01-23T03:05:07+07:00,0.00
2026-01-23T03:05:08+07:00,0.00
2026-01-23T03:05:09+07:00,0.00
2026-01-23T03:05:10+07:00,0.00
2026-01-23T03:05:11+07:00,0.00
2026-01-23T03:05:12+07:00,0.00
2026-01-23T03:05:13+07:00,0.00
2026-01-23T03:05:14+07:00,0.00
2026-01-23T03:05:15+07:00,0.00
2026-01-23T03:05:16+07:00,0.00
2026-01-23T03:05:17+07:00,0.00
2026-01-23T03:05:18+07:00,0.00
2026-01-23T03:05:19+07:00,0.00
2026-01-23T03:05:20+07:00,0.00
2026-01-23T03:05:21+07:00,0.00
2026-01-23T03:05:22+07:00,0.00
2026-01-23T03:05:23+07:00,0.00
2026-01-23T03:05:24+07:00,0.00
2026-01-23T03:05:25+07:00,0.00
2026-01-23T03:05:26+07:00,0.00
2026-01-23T03:05:27+07:00,0.00
2026-01-23T03:05:28+07:00,0.00
2026-01-23T03:05:29+07:00,0.00
2026-01-23T03:05:30+07:00,0.00
2026-01-23T03:05:31+07:00,0.00
2026-01-23T03:05:32+07:00,0.00
2026-01-23T03:05:33+07:00,0.00
2026-01-23T03:05:34+07:00,0.00
2026-01-23T03:05:35+07:00,0.00
2026-01-23T03:05:36+07:00,0.00
2026-01-23T03:05:37+07:00,0.00
2026-01-23T03:05:38+07:00,0.00
2026-01-23T03:05:39+07:00,0.00
2026-01-23T03:05:40+07:00,0.00
2026-01-23T03:05:41+07:00,0.00
2026-01-23T03:05:42+07:00,0.00
2026-01-23T03:05:43+07:00,0.00
2026-01-23T03:05:44+07:00,0.00
2026-01-23T03:05:45+07:00,0.00
2026-01-23T03:05:46+07:00,0.00
2026-01-23T03:05:47+07:00,0.00
2026-01-23T03:05:48+07:00,0.00
2026-01-23T03:05:49+07:00,0.00
2026-01-23T03:05:50+07:00,0.00
2026-01-23T03:05:51+07:00,0.00
2026-01-23T03:05:52+07:00,0.00
2026-01-23T03:05:53+07:00,0.00
2026-01-23T03:05:54+07:00,0.00
2026-01-23T03:05:55+07:00,0.00
2026-01-23T03:05:56+07:00,0.00
2026-01-23T03:05:57+07:00,0.00
2026-01-23T03:05:58+07:00,0.00
2026-01-23T03:05:59+07:00,0.00
2026-01-23T03:06:00+07:00,0.00
2026-01-23T03:06:01+07:00,0.00
2026-01-23T03:06:02+07:00,0.00
2026-01-23T03:06:03+07:00,0.00
2026-01-23T03:06:04+07:00,0.00
2026-01-23T03:06:05+07:00,0.00
2026-01-23T03:06:06+07:00,0.00
2026-01-23T03:06:07+07:00,0.00
2026-01-23T03:06:08+07:00,0.00
2026-01-23T03:06:09+07:00,0.00
2026-01-23T03:06:10+07:00,0.00
2026-01-23T03:06:11+07:00,0.00
2026-01-23T03:06:12+07:00,0.00
2026-01-23T03:06:13+07:00,0.00
2026-01-23T03:06:14+07:00,0.00
2026-01-23T03:06:15+07:00,0.00
2026-01-23T03:06:16+07:00,0.00
2026-01-23T03:06:17+07:00,0.00
2026-01-23T03:06:18+07:00,0.00
2026-01-23T03:06:19+07:00,0.00
2026-01-23T03:06:20+07:00,0.00
2026-01-23T03:06:21+07:00,0.00
2026-01-23T03:06:22+07:00,0.00
2026-01-23T03:06:23+07:00,0.00
2026-01-23T03:06:24+07:00,0.00
2026-01-23T03:06:25+07:00,0.00
2026-01-23T03:06:26+07:00,0.00
2026-01-23T03:06:27+07:00,0.00
2026-01-23T03:06:28+07:00,0.00
2026-01-23T03:06:29+07:00,0.00
2026-01-23T03:06:30+07:00,0.00
2026-01-23T03:06:31+07:00,0.00
2026-01-23T03:06:32+07:00,0.00
2026-01-23T03:06:33+07:00,0.00
2026-01-23T03:06:34+07:00,0.00
2026-01-23T03:06:35+07:00,0.00
2026-01-23T03:06:36+07:00,0.00
2026-01-23T03:06:37+07:00,0.00
2026-01-23T03:06:38+07:00,0.00
2026-01-23T03:06:39+07:00,0.00
2026-01-23T03:06:40+07:00,0.00
2026-01-23T03:06:41+07:00,0.00
2026-01-23T03:06:42+07:00,0.00
2026-01-23T03:06:43+07:00,0.00
2026-01-23T03:06:44+07:00,0.00
2026-01-23T03:06:45+07:00,0.00
2026-01-23T03:06:46+07:00,0.00
2026-01-23T03:06:47+07:00,0.00
2026-01-23T03:06:48+07:00,0.00
2026-01-23T03:06:49+07:00,0.00
2026-01-23T03:06:50+07:00,0.00
2026-01-23T03:06:51+07:00,0.00
2026-01-23T03:06:52+07:00,0.00
2026-01-23T03:06:53+07:00,0.00
2026-01-23T03:06:54+07:00,0.00
2026-01-23T03:06:55+07:00,0.00
2026-01-23T03:06:56+07:00,0.00
2026-01-23T03:06:57+07:00,0.00
2026-01-23T03:06:58+07:00,0.00
2026-01-23T03:06:59+07:00,0.00
2026-01-23T03:07:00+07:00,0.00
2026-01-23T03:07:01+07:00,0.00
2026-01-23T03:07:02+07:00,0.00
2026-01-23T03:07:03+07:00,0.00
2026-01-23T03:07:04+07:00,0.00
2026-01-23T03:07:05+07:00,0.00
2026-01-23T03:07:06+07:00,0.00
2026-01-23T03:07:07+07:00,0.00
2026-01-23T03:07:08+07:00,0.00
2026-01-23T03:07:09+07:00,0.00
2026-01-23T03:07:10+07:00,0.00
2026-01-23T03:07:11+07:00,0.00
2026-01-23T03:07:12+07:00,0.00
2026-01-23T03:07:13+07:00,0.00
2026-01-23T03:07:14+07:00,0.00
2026-01-23T03:07:15+07:00,0.00
2026-01-23T03:07:16+07:00,0.00
2026-01-23T03:07:17+07:00,0.00
2026-01-23T03:07:18+07:00,0.00
2026-01-23T03:07:19+07:00,0.00
2026-01-23T03:07:20+07:00,0.00
2026-01-23T03:07:21+07:00,0.00
2026-01-23T03:07:22+07:00,0.00
2026-01-23T03:07:23+07:00,0.00
2026-01-23T03:07:24+07:00,0.00
2026-01-23T03:07:25+07:00,0.00
2026-01-23T03:07:26+07:00,0.00
2026-01-23T03:07:27+07:00,0.00
2026-01-23T03:07:28+07:00,0.00
2026-01-23T03:07:29+07:00,0.00
2026-01-23T03:07:30+07:00,0.00
2026-01-23T03:07:31+07:00,0.00
2026-01-23T03:07:32+07:00,0.00
2026-01-23T03:07:33+07:00,0.00
2026-01-23T03:07:34+07:00,0.00
2026-01-23T03:07:35+07:00,0.00
2026-01-23T03:07:36+07:00,0.00
2026-01-23T03:07:37+07:00,0.00
2026-01-23T03:07:38+07:00,0.00
2026-01-23T03:07:39+07:00,0.00
2026-01-23T03:07:40+07:00,0.00
2026-01-23T03:07:41+07:00,0.00
2026-01-23T03:07:42+07:00,0.00
2026-01-23T03:07:43+07:00,0.00
2026-01-23T03:07:44+07:00,0.00
2026-01-23T03:07:45+07:00,0.00
2026-01-23T03:07:46+07:00,0.00
2026-01-23T03:07:47+07:00,0.00
2026-01-23T03:07:48+07:00,0.00
2026-01-23T03:07:49+07:00,0.00
2026-01-23T03:07:50+07:00,0.00
2026-01-23T03:07:51+07:00,0.00
2026-01-23T03:07:52+07:00,0.00
2026-01-23T03:07:53+07:00,0.00
2026-01-23T03:07:54+07:00,0.00
2026-01-23T03:07:55+07:00,0.00
2026-01-23T03:07:56+07:00,0.00
2026-01-23T03:07:57+07:00,0.00
2026-01-23T03:07:58+07:00,0.00
2026-01-23T03:07:59+07:00,0.00
2026-01-23T03:08:00+07:00,0.00
2026-01-23T03:08:01+07:00,0.00
2026-01-23T03:08:02+07:00,0.00
2026-01-23T03:08:03+07:00,0.00
2026-01-23T03:08:04+07:00,0.00
2026-01-23T03:08:05+07:00,0.00
2026-01-23T03:08:06+07:00,0.00
2026-01-23T03:08:07+07:00,0.00
2026-01-23T03:08:08+07:00,0.00
2026-01-23T03:08:09+07:00,0.00
2026-01-23T03:08:10+07:00,0.00
2026-01-23T03:08:11+07:00,0.00
2026-01-23T03:08:12+07:00,0.00
2026-01-23T03:08:13+07:00,0.00
2026-01-23T03:08:14+07:00,0.00
2026-01-23T03:08:15+07:00,0.00
2026-01-23T03:08:16+07:00,0.00
2026-01-23T03:08:17+07:00,0.00
2026-01-23T03:08:18+07:00,0.00
2026-01-23T03:08:19+07:00,0.00
2026-01-23T03:08:20+07:00,0.00
2026-01-23T03:08:21+07:00,0.00
2026-01-23T03:08:22+07:00,0.00
2026-01-23T03:08:23+07:00,0.00
2026-01-23T03:08:24+07:00,0.00
2026-01-23T03:08:25+07:00,0.00
2026-01-23T03:08:26+07:00,0.00
2026-01-23T03:08:27+07:00,0.00
2026-01-23T03:08:28+07:00,0.00
2026-01-23T03:08:29+07:00,0.00
2026-01-23T03:08:30+07:00,0.00
2026-01-23T03:08:31+07:00,0.00
2026-01-23T03:08:32+07:00,0.00
2026-01-23T03:08:33+07:00,0.00
2026-01-23T03:08:34+07:00,0.00
2026-01-23T03:08:35+07:00,0.00
2026-01-23T03:08:36+07:00,0.00
2026-01-23T03:08:37+07:00,0.00
2026-01-23T03:08:38+07:00,0.00
2026-01-23T03:08:39+07:00,0.00
2026-01-23T03:08:40+07:00,0.00
2026-01-23T03:08:41+07:00,0.00
2026-01-23T03:08:42+07:00,0.00
2026-01-23T03:08:43+07:00,0.00
2026-01-23T03:08:44+07:00,0.00
2026-01-23T03:08:45+07:00,0.00
2026-01-23T03:08:46+07:00,0.00
2026-01-23T03:08:47+07:00,0.00
2026-01-23T03:08:48+07:00,0.00
2026-01-23T03:08:49+07:00,0.00
2026-01-23T03:08:50+07:00,0.00
2026-01-23T03:08:51+07:00,0.00
2026-01-23T03:08:52+07:00,0.00
2026-01-23T03:08:53+07:00,0.00
2026-01-23T03:08:54+07:00,0.00
2026-01-23T03:08:55+07:00,0.00
2026-01-23T03:08:56+07:00,0.00
2026-01-23T03:08:57+07:00,0.00
2026-01-23T03:08:58+07:00,0.00
2026-01-23T03:08:59+07:00,0.00
2026-01-23T03:09:00+07:00,0.00
2026-01-23T03:09:01+07:00,0.00
2026-01-23T03:09:02+07:00,0.00
2026-01-23T03:09:03+07:00,0.00
2026-01-23T03:09:04+07:00,0.00
2026-01-23T03:09:05+07:00,0.00
2026-01-23T03:09:06+07:00,0.00
2026-01-23T03:09:07+07:00,0.00
2026-01-23T03:09:08+07:00,0.00
2026-01-23T03:09:09+07:00,0.00
2026-01-23T03:09:10+07:00,0.00
2026-01-23T03:09:11+07:00,0.00
2026-01-23T03:09:12+07:00,0.00
2026-01-23T03:09:13+07:00,0.00
2026-01-23T03:09:14+07:00,0.00
2026-01-23T03:09:15+07:00,0.00
2026-01-23T03:09:16+07:00,0.00
2026-01-23T03:09:17+07:00,0.00
2026-01-23T03:09:18+07:00,0.00
2026-01-23T03:09:19+07:00,0.00
2026-01-23T03:09:20+07:00,0.00
2026-01-23T03:09:21+07:00,0.00
2026-01-23T03:09:22+07:00,0.00
2026-01-23T03:09:23+07:00,0.00
2026-01-23T03:09:24+07:00,0.00
2026-01-23T03:09:25+07:00,0.00
2026-01-23T03:09:26+07:00,0.00
2026-01-23T03:09:27+07:00,0.00
2026-01-23T03:09:28+07:00,0.00
2026-01-23T03:09:29+07:00,0.00
2026-01-23T03:09:30+07:00,0.00
2026-01-23T03:09:31+07:00,0.00
2026-01-23T03:09:32+07:00,0.00
2026-01-23T03:09:33+07:00,0.00
2026-01-23T03:09:34+07:00,0.00
2026-01-23T03:09:35+07:00,0.00
2026-01-23T03:09:36+07:00,0.00
2026-01-23T03:09:37+07:00,0.00
2026-01-23T03:09:38+07:00,0.00
2026-01-23T03:09:39+07:00,0.00
2026-01-23T03:09:40+07:00,0.00
2026-01-23T03:09:41+07:00,0.00
2026-01-23T03:09:42+07:00,0.00
2026-01-23T03:09:43+07:00,0.00
2026-01-23T03:09:44+07:00,0.00
2026-01-23T03:09:45+07:00,0.00
2026-01-23T03:09:46+07:00,0.00
2026-01-23T03:09:47+07:00,0.00
2026-01-23T03:09:48+07:00,0.00
2026-01-23T03:09:49+07:00,0.00
2026-01-23T03:09:50+07:00,0.00
2026-01-23T03:09:51+07:00,0.00
2026-01-23T03:09:52+07:00,0.00
2026-01-23T03:09:53+07:00,0.00
2026-01-23T03:09:54+07:00,0.00
2026-01-23T03:09:55+07:00,0.00
2026-01-23T03:09:56+07:00,0.00
2026-01-23T03:09:57+07:00,0.00
2026-01-23T03:09:58+07:00,0.00
2026-01-23T03:09:59+07:00,0.00
2026-01-23T03:10:00+07:00,0.00
2026-01-23T03:10:01+07:00,0.00
2026-01-23T03:10:02+07:00,0.00
2026-01-23T03:10:03+07:00,0.00
2026-01-23T03:10:04+07:00,0.00
2026-01-23T03:10:05+07:00,0.00
2026-01-23T03:10:06+07:00,0.00
2026-01-23T03:10:07+07:00,0.00
2026-01-23T03:10:08+07:00,0.00
2026-01-23T03:10:09+07:00,0.00
2026-01-23T03:10:10+07:00,0.00
2026-01-23T03:10:11+07:00,0.00
2026-01-23T03:10:12+07:00,0.00
2026-01-23T03:10:13+07:00,0.00
2026-01-23T03:10:14+07:00,0.00
2026-01-23T03:10:15+07:00,0.00
2026-01-23T03:10:16+07:00,0.00
2026-01-23T03:10:17+07:00,0.00
2026-01-23T03:10:18+07:00,0.00
2026-01-23T03:10:19+07:00,0.00
2026-01-23T03:10:20+07:00,0.00
2026-01-23T03:10:21+07:00,0.00
2026-01-23T03:10:22+07:00,0.00
2026-01-23T03:10:23+07:00,0.00
2026-01-23T03:10:24+07:00,0.00
2026-01-23T03:10:25+07:00,0.00
2026-01-23T03:10:26+07:00,0.00
2026-01-23T03:10:27+07:00,0.00
2026-01-23T03:10:28+07:00,0.00
2026-01-23T03:10:29+07:00,0.00
2026-01-23T03:10:30+07:00,0.00
2026-01-23T03:10:31+07:00,0.00
2026-01-23T03:10:32+07:00,0.00
2026-01-23T03:10:33+07:00,0.00
2026-01-23T03:10:34+07:00,0.00
2026-01-23T03:10:35+07:00,0.00
2026-01-23T03:10:36+07:00,0.00
2026-01-23T03:10:37+07:00,0.00
2026-01-23T03:10:38+07:00,0.00
2026-01-23T03:10:39+07:00,0.00
2026-01-23T03:10:40+07:00,0.00
2026-01-23T03:10:41+07:00,0.00
2026-01-23T03:10:42+07:00,0.00
2026-01-23T03:10:43+07:00,0.00
2026-01-23T03:10:44+07:00,0.00
2026-01-23T03:10:45+07:00,0.00
2026-01-23T03:10:46+07:00,0.00
2026-01-23T03:10:47+07:00,0.00
2026-01-23T03:10:48+07:00,0.00
2026-01-23T03:10:49+07:00,0.00
2026-01-23T03:10:50+07:00,0.00
2026-01-23T03:10:51+07:00,0.00
2026-01-23T03:10:52+07:00,0.00
2026-01-23T03:10:53+07:00,0.00
2026-01-23T03:10:54+07:00,0.00
2026-01-23T03:10:55+07:00,0.00
2026-01-23T03:10:56+07:00,0.00
2026-01-23T03:10:57+07:00,0.00
2026-01-23T03:10:58+07:00,0.00
2026-01-23T03:10:59+07:00,0.00
2026-01-23T03:11:00+07:00,0.00
2026-01-23T03:11:01+07:00,0.00
2026-01-23T03:11:02+07:00,0.00
2026-01-23T03:11:03+07:00,0.00
2026-01-23T03:11:04+07:00,0.00
2026-01-23T03:11:05+07:00,0.00
2026-01-23T03:11:06+07:00,0.00
2026-01-23T03:11:07+07:00,0.00
2026-01-23T03:11:08+07:00,0.00
2026-01-23T03:11:09+07:00,0.00
2026-01-23T03:11:10+07:00,0.00
2026-01-23T03:11:11+07:00,0.00
2026-01-23T03:11:12+07:00,0.00
2026-01-23T03:11:13+07:00,0.00
2026-01-23T03:11:14+07:00,0.00
2026-01-23T03:11:15+07:00,0.00
2026-01-23T03:11:16+07:00,0.00
2026-01-23T03:11:17+07:00,0.00
2026-01-23T03:11:18+07:00,0.00
2026-01-23T03:11:19+07:00,0.00
2026-01-23T03:11:20+07:00,0.00
2026-01-23T03:11:21+07:00,0.00
2026-01-23T03:11:22+07:00,0.00
2026-01-23T03:11:23+07:00,0.00
2026-01-23T03:11:24+07:00,0.00
2026-01-23T03:11:25+07:00,0.00
2026-01-23T03:11:26+07:00,0.00
2026-01-23T03:11:27+07:00,0.00
2026-01-23T03:11:28+07:00,0.00
2026-01-23T03:11:29+07:00,0.00
2026-01-23T03:11:30+07:00,0.00
2026-01-23T03:11:31+07:00,0.00
2026-01-23T03:11:32+07:00,0.00
2026-01-23T03:11:33+07:00,0.00
2026-01-23T03:11:34+07:00,0.00
2026-01-23T03:11:35+07:00,0.00
2026-01-23T03:11:36+07:00,0.00
2026-01-23T03:11:37+07:00,0.00
2026-01-23T03:11:38+07:00,0.00
2026-01-23T03:11:39+07:00,0.00
2026-01-23T03:11:40+07:00,0.00
2026-01-23T03:11:41+07:00,0.00
2026-01-23T03:11:42+07:00,0.00
2026-01-23T03:11:43+07:00,0.00
2026-01-23T03:11:44+07:00,0.00
2026-01-23T03:11:45+07:00,0.00
2026-01-23T03:11:46+07:00,0.00
2026-01-23T03:11:47+07:00,0.00
2026-01-23T03:11:48+07:00,0.00
2026-01-23T03:11:49+07:00,0.00
2026-01-23T03:11:50+07:00,0.00
2026-01-23T03:11:51+07:00,0.00
2026-01-23T03:11:52+07:00,0.00
2026-01-23T03:11:53+07:00,0.00
2026-01-23T03:11:54+07:00,0.00
2026-01-23T03:11:55+07:00,0.00
2026-01-23T03:11:56+07:00,0.00
2026-01-23T03:11:57+07:00,0.00
2026-01-23T03:11:58+07:00,0.00
2026-01-23T03:11:59+07:00,0.00
2026-01-23T03:12:00+07:00,0.00
2026-01-23T03:12:01+07:00,0.00
2026-01-23T03:12:02+07:00,0.00
2026-01-23T03:12:03+07:00,0.00
2026-01-23T03:12:04+07:00,0.00
2026-01-23T03:12:05+07:00,0.00
2026-01-23T03:12:06+07:00,0.00
2026-01-23T03:12:07+07:00,0.00
2026-01-23T03:12:08+07:00,0.00
2026-01-23T03:12:09+07:00,0.00
2026-01-23T03:12:10+07:00,0.00
2026-01-23T03:12:11+07:00,0.00
2026-01-23T03:12:12+07:00,0.00
2026-01-23T03:12:13+07:00,0.00
2026-01-23T03:12:14+07:00,0.00
2026-01-23T03:12:15+07:00,0.00
2026-01-23T03:12:16+07:00,0.00
2026-01-23T03:12:17+07:00,0.00
2026-01-23T03:12:18+07:00,0.00
2026-01-23T03:12:19+07:00,0.00
2026-01-23T03:12:20+07:00,0.00
2026-01-23T03:12:21+07:00,0.00
2026-01-23T03:12:22+07:00,0.00
2026-01-23T03:12:23+07:00,0.00
2026-01-23T03:12:24+07:00,0.00
2026-01-23T03:12:25+07:00,0.00
2026-01-23T03:12:26+07:00,0.00
2026-01-23T03:12:27+07:00,0.00
2026-01-23T03:12:28+07:00,0.00
2026-01-23T03:12:29+07:00,0.00
2026-01-23T03:12:30+07:00,0.00
